顾客编号,1月销售总额,1月消费天数,2月销售总额,2月消费天数,3月销售总额,3月消费天数,4月销售总额,4月消费天数
2246,0.0,0.0,0.0,0.0,0.0,0.0,69.6,1.0
2247,0.0,0.0,0.0,0.0,0.0,0.0,70.98,1.0
2248,0.0,0.0,0.0,0.0,0.0,0.0,405.63,2.0
2249,0.0,0.0,0.0,0.0,0.0,0.0,103.61,2.0
2250,0.0,0.0,0.0,0.0,0.0,0.0,46.42,1.0
2251,0.0,0.0,0.0,0.0,0.0,0.0,671.5700000000002,5.0
2252,0.0,0.0,0.0,0.0,0.0,0.0,104.60000000000001,1.0
2253,0.0,0.0,0.0,0.0,0.0,0.0,13.100000000000001,1.0
2254,0.0,0.0,0.0,0.0,0.0,0.0,20.2,1.0
2255,0.0,0.0,0.0,0.0,0.0,0.0,90.19,3.0
2256,0.0,0.0,0.0,0.0,0.0,0.0,55.97,1.0
2257,0.0,0.0,0.0,0.0,0.0,0.0,91.74000000000001,1.0
2258,0.0,0.0,0.0,0.0,0.0,0.0,274.88,1.0
2259,0.0,0.0,0.0,0.0,0.0,0.0,134.61,1.0
2260,0.0,0.0,0.0,0.0,0.0,0.0,77.15,1.0
2261,0.0,0.0,0.0,0.0,0.0,0.0,81.27,2.0
2262,0.0,0.0,0.0,0.0,0.0,0.0,168.1,2.0
2263,0.0,0.0,0.0,0.0,0.0,0.0,184.57999999999998,2.0
2264,0.0,0.0,0.0,0.0,0.0,0.0,225.47,2.0
2265,0.0,0.0,0.0,0.0,0.0,0.0,115.97999999999999,1.0
2266,0.0,0.0,0.0,0.0,0.0,0.0,74.4,1.0
2267,0.0,0.0,0.0,0.0,0.0,0.0,28.700000000000003,1.0
2268,0.0,0.0,0.0,0.0,0.0,0.0,78.53,1.0
2269,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0
2270,0.0,0.0,0.0,0.0,0.0,0.0,14.600000000000001,1.0
2271,0.0,0.0,0.0,0.0,0.0,0.0,40.38,1.0
2272,0.0,0.0,0.0,0.0,0.0,0.0,5.79,1.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,53.1,1.0
2274,0.0,0.0,0.0,0.0,0.0,0.0,95.91,6.0
2275,0.0,0.0,0.0,0.0,0.0,0.0,7.239999999999999,2.0
2276,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.0
2277,0.0,0.0,0.0,0.0,0.0,0.0,132.89000000000001,2.0
2278,0.0,0.0,0.0,0.0,0.0,0.0,17.7,1.0
2279,0.0,0.0,0.0,0.0,0.0,0.0,65.99,1.0
2280,0.0,0.0,0.0,0.0,0.0,0.0,11.85,1.0
2281,0.0,0.0,0.0,0.0,0.0,0.0,43.3,1.0
2282,0.0,0.0,0.0,0.0,0.0,0.0,91.7,1.0
2283,0.0,0.0,0.0,0.0,0.0,0.0,57.620000000000005,2.0
2284,0.0,0.0,0.0,0.0,0.0,0.0,23.94,1.0
2285,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0
2286,0.0,0.0,0.0,0.0,0.0,0.0,13.55,1.0
2287,0.0,0.0,0.0,0.0,0.0,0.0,18.9,1.0
2288,0.0,0.0,0.0,0.0,0.0,0.0,36.65,2.0
2289,0.0,0.0,0.0,0.0,0.0,0.0,63.6,1.0
2290,0.0,0.0,0.0,0.0,0.0,0.0,19.98,1.0
2291,0.0,0.0,0.0,0.0,0.0,0.0,96.86,1.0
2292,0.0,0.0,0.0,0.0,0.0,0.0,18.419999999999998,1.0
2293,0.0,0.0,0.0,0.0,0.0,0.0,180.64999999999998,2.0
2294,0.0,0.0,0.0,0.0,0.0,0.0,85.16,1.0
2295,0.0,0.0,0.0,0.0,0.0,0.0,37.98,2.0
2296,0.0,0.0,0.0,0.0,0.0,0.0,131.44,4.0
2297,0.0,0.0,0.0,0.0,0.0,0.0,246.50000000000006,2.0
2298,0.0,0.0,0.0,0.0,0.0,0.0,87.03999999999999,1.0
2299,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,79.16,1.0
2301,0.0,0.0,0.0,0.0,0.0,0.0,295.15,2.0
2302,0.0,0.0,0.0,0.0,0.0,0.0,90.42999999999999,2.0
2303,0.0,0.0,0.0,0.0,0.0,0.0,143.64000000000001,3.0
2304,0.0,0.0,0.0,0.0,0.0,0.0,377.6,2.0
2305,0.0,0.0,0.0,0.0,0.0,0.0,38.4,1.0
2306,0.0,0.0,0.0,0.0,0.0,0.0,5.19,1.0
2307,0.0,0.0,0.0,0.0,0.0,0.0,57.9,2.0
2308,0.0,0.0,0.0,0.0,0.0,0.0,106.19999999999999,1.0
2309,0.0,0.0,0.0,0.0,0.0,0.0,64.85999999999999,1.0
2310,0.0,0.0,0.0,0.0,0.0,0.0,83.62,2.0
2311,0.0,0.0,0.0,0.0,0.0,0.0,30.06,1.0
2312,0.0,0.0,0.0,0.0,0.0,0.0,11.07,1.0
2313,0.0,0.0,0.0,0.0,0.0,0.0,29.68,1.0
2314,0.0,0.0,0.0,0.0,0.0,0.0,12.690000000000001,1.0
2315,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
2316,0.0,0.0,0.0,0.0,0.0,0.0,31.1,1.0
2317,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1.0
2318,0.0,0.0,0.0,0.0,0.0,0.0,82.55,2.0
2319,0.0,0.0,0.0,0.0,0.0,0.0,80.32,2.0
2320,0.0,0.0,0.0,0.0,0.0,0.0,18.79,1.0
2321,0.0,0.0,0.0,0.0,0.0,0.0,44.99,1.0
2322,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.0
2323,0.0,0.0,0.0,0.0,0.0,0.0,80.10000000000001,1.0
2324,0.0,0.0,0.0,0.0,0.0,0.0,11.58,1.0
2325,0.0,0.0,0.0,0.0,0.0,0.0,58.5,1.0
2326,0.0,0.0,0.0,0.0,0.0,0.0,7.07,1.0
2327,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.0
2328,0.0,0.0,0.0,0.0,0.0,0.0,51.52,1.0
2329,0.0,0.0,0.0,0.0,0.0,0.0,48.03,1.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,108.77000000000001,1.0
2331,0.0,0.0,0.0,0.0,0.0,0.0,30.700000000000003,1.0
2332,0.0,0.0,0.0,0.0,0.0,0.0,89.02000000000001,1.0
2333,0.0,0.0,0.0,0.0,0.0,0.0,105.72,2.0
2334,0.0,0.0,0.0,0.0,0.0,0.0,95.57000000000001,2.0
2335,0.0,0.0,0.0,0.0,0.0,0.0,40.800000000000004,1.0
2336,0.0,0.0,0.0,0.0,0.0,0.0,37.9,1.0
2337,0.0,0.0,0.0,0.0,0.0,0.0,55.18999999999999,2.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,69.64999999999999,4.0
2339,0.0,0.0,0.0,0.0,0.0,0.0,36.39,2.0
2340,0.0,0.0,0.0,0.0,0.0,0.0,25.380000000000003,1.0
2341,0.0,0.0,0.0,0.0,0.0,0.0,31.4,1.0
2342,0.0,0.0,0.0,0.0,0.0,0.0,83.88000000000001,1.0
2343,0.0,0.0,0.0,0.0,0.0,0.0,73.2,1.0
2344,0.0,0.0,0.0,0.0,0.0,0.0,138.66,2.0
2345,0.0,0.0,0.0,0.0,0.0,0.0,99.9,3.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,67.3,1.0
2347,0.0,0.0,0.0,0.0,0.0,0.0,69.66,1.0
2348,0.0,0.0,0.0,0.0,0.0,0.0,78.57,1.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
2350,0.0,0.0,0.0,0.0,0.0,0.0,32.800000000000004,1.0
2351,0.0,0.0,0.0,0.0,0.0,0.0,51.71,1.0
2352,0.0,0.0,0.0,0.0,0.0,0.0,36.1,1.0
2353,0.0,0.0,0.0,0.0,0.0,0.0,88.92,1.0
2354,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0
2355,0.0,0.0,0.0,0.0,0.0,0.0,43.45,2.0
2356,0.0,0.0,0.0,0.0,0.0,0.0,69.9,1.0
2357,0.0,0.0,0.0,0.0,0.0,0.0,89.77999999999999,2.0
2358,0.0,0.0,0.0,0.0,0.0,0.0,64.5,2.0
2359,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,94.64,1.0
2361,0.0,0.0,0.0,0.0,0.0,0.0,36.6,1.0
2362,0.0,0.0,0.0,0.0,0.0,0.0,262.07,3.0
2363,0.0,0.0,0.0,0.0,0.0,0.0,21.630000000000003,1.0
2364,0.0,0.0,0.0,0.0,0.0,0.0,184.37,3.0
2365,0.0,0.0,0.0,0.0,0.0,0.0,12.9,1.0
2366,0.0,0.0,0.0,0.0,0.0,0.0,19.23,1.0
2367,0.0,0.0,0.0,0.0,0.0,0.0,23.61,1.0
2368,0.0,0.0,0.0,0.0,0.0,0.0,45.28,1.0
2369,0.0,0.0,0.0,0.0,0.0,0.0,67.48,1.0
2370,0.0,0.0,0.0,0.0,0.0,0.0,64.8,1.0
2371,0.0,0.0,0.0,0.0,0.0,0.0,155.41,3.0
2372,0.0,0.0,0.0,0.0,0.0,0.0,690.9999999999999,2.0
2373,0.0,0.0,0.0,0.0,0.0,0.0,163.82,2.0
2374,0.0,0.0,0.0,0.0,0.0,0.0,128.96,1.0
2375,0.0,0.0,0.0,0.0,0.0,0.0,44.98,2.0
2376,0.0,0.0,0.0,0.0,0.0,0.0,21.490000000000002,1.0
2377,0.0,0.0,0.0,0.0,0.0,0.0,57.60999999999999,1.0
2378,0.0,0.0,0.0,0.0,0.0,0.0,217.01000000000005,2.0
2379,0.0,0.0,0.0,0.0,0.0,0.0,60.21,1.0
2380,0.0,0.0,0.0,0.0,0.0,0.0,60.62,2.0
2381,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0
2382,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
2383,0.0,0.0,0.0,0.0,0.0,0.0,28.94,2.0
2384,0.0,0.0,0.0,0.0,0.0,0.0,16.9,1.0
2385,0.0,0.0,0.0,0.0,0.0,0.0,32.1,1.0
2386,0.0,0.0,0.0,0.0,0.0,0.0,106.06,1.0
2387,0.0,0.0,0.0,0.0,0.0,0.0,68.24,1.0
2388,0.0,0.0,0.0,0.0,0.0,0.0,47.51,1.0
2389,0.0,0.0,0.0,0.0,0.0,0.0,31.02,1.0
2390,0.0,0.0,0.0,0.0,0.0,0.0,94.11,2.0
2391,0.0,0.0,0.0,0.0,0.0,0.0,27.599999999999998,1.0
2392,0.0,0.0,0.0,0.0,0.0,0.0,57.599999999999994,1.0
2393,0.0,0.0,0.0,0.0,0.0,0.0,77.69,1.0
2394,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.0
2395,0.0,0.0,0.0,0.0,0.0,0.0,72.36,1.0
2396,0.0,0.0,0.0,0.0,0.0,0.0,80.91999999999999,2.0
2397,0.0,0.0,0.0,0.0,0.0,0.0,117.23,2.0
2398,0.0,0.0,0.0,0.0,0.0,0.0,94.9,1.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,11.100000000000001,1.0
2400,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,30.08,1.0
2402,0.0,0.0,0.0,0.0,0.0,0.0,96.60000000000001,1.0
2403,0.0,0.0,0.0,0.0,0.0,0.0,32.54,2.0
2404,0.0,0.0,0.0,0.0,0.0,0.0,29.13,1.0
2405,0.0,0.0,0.0,0.0,0.0,0.0,134.03,2.0
2406,0.0,0.0,0.0,0.0,0.0,0.0,10.49,1.0
2407,0.0,0.0,0.0,0.0,0.0,0.0,76.77000000000001,2.0
2408,0.0,0.0,0.0,0.0,0.0,0.0,118.38999999999997,1.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,57.709999999999994,1.0
2410,0.0,0.0,0.0,0.0,0.0,0.0,38.4,1.0
2411,0.0,0.0,0.0,0.0,0.0,0.0,58.519999999999996,1.0
2412,0.0,0.0,0.0,0.0,0.0,0.0,3.62,1.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,73.7,1.0
2414,0.0,0.0,0.0,0.0,0.0,0.0,66.64999999999999,1.0
2415,0.0,0.0,0.0,0.0,0.0,0.0,75.75999999999999,1.0
2416,0.0,0.0,0.0,0.0,0.0,0.0,30.42,1.0
2417,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,18.83,1.0
2419,0.0,0.0,0.0,0.0,0.0,0.0,2.6100000000000003,1.0
2420,0.0,0.0,0.0,0.0,0.0,0.0,85.59,2.0
2421,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0
2422,0.0,0.0,0.0,0.0,0.0,0.0,58.9,1.0
2423,0.0,0.0,0.0,0.0,0.0,0.0,86.89,1.0
2424,0.0,0.0,0.0,0.0,0.0,0.0,71.04,1.0
2425,0.0,0.0,0.0,0.0,0.0,0.0,351.2800000000001,1.0
2426,0.0,0.0,0.0,0.0,0.0,0.0,90.2,1.0
2427,0.0,0.0,0.0,0.0,0.0,0.0,35.11,1.0
2428,0.0,0.0,0.0,0.0,0.0,0.0,77.30000000000001,2.0
2429,0.0,0.0,0.0,0.0,0.0,0.0,50.91,1.0
2430,0.0,0.0,0.0,0.0,0.0,0.0,11.18,1.0
2431,0.0,0.0,0.0,0.0,0.0,0.0,103.86000000000001,4.0
2432,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.0
2433,0.0,0.0,0.0,0.0,0.0,0.0,155.55999999999997,5.0
2434,0.0,0.0,0.0,0.0,0.0,0.0,291.17999999999995,3.0
2435,0.0,0.0,0.0,0.0,0.0,0.0,92.60000000000002,2.0
2436,0.0,0.0,0.0,0.0,0.0,0.0,65.41,1.0
2437,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1.0
2438,0.0,0.0,0.0,0.0,0.0,0.0,128.86,1.0
2439,0.0,0.0,0.0,0.0,0.0,0.0,8.48,1.0
2440,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1.0
2441,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0
2442,0.0,0.0,0.0,0.0,0.0,0.0,140.1,2.0
2443,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0
2444,0.0,0.0,0.0,0.0,0.0,0.0,59.67000000000001,1.0
2445,0.0,0.0,0.0,0.0,0.0,0.0,33.47,2.0
2446,0.0,0.0,0.0,0.0,0.0,0.0,94.28,1.0
2447,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1.0
2448,0.0,0.0,0.0,0.0,0.0,0.0,37.89,1.0
2449,0.0,0.0,0.0,0.0,0.0,0.0,53.9,1.0
2450,0.0,0.0,0.0,0.0,0.0,0.0,19.7,1.0
2451,0.0,0.0,0.0,0.0,0.0,0.0,24.200000000000003,1.0
2452,0.0,0.0,0.0,0.0,0.0,0.0,72.52000000000001,4.0
2453,0.0,0.0,0.0,0.0,0.0,0.0,81.39,1.0
2454,0.0,0.0,0.0,0.0,0.0,0.0,220.0,1.0
2455,0.0,0.0,0.0,0.0,0.0,0.0,57.49999999999999,2.0
2456,0.0,0.0,0.0,0.0,0.0,0.0,126.39,2.0
2457,0.0,0.0,0.0,0.0,0.0,0.0,21.67,1.0
2458,0.0,0.0,0.0,0.0,0.0,0.0,203.2,1.0
2459,0.0,0.0,0.0,0.0,0.0,0.0,41.75,1.0
2460,0.0,0.0,0.0,0.0,0.0,0.0,118.60000000000002,1.0
2461,0.0,0.0,0.0,0.0,0.0,0.0,136.60000000000002,1.0
2462,0.0,0.0,0.0,0.0,0.0,0.0,151.8,1.0
2463,0.0,0.0,0.0,0.0,0.0,0.0,30.42,1.0
2464,0.0,0.0,0.0,0.0,0.0,0.0,189.88999999999996,8.0
2465,0.0,0.0,0.0,0.0,0.0,0.0,71.05,2.0
2466,0.0,0.0,0.0,0.0,0.0,0.0,21.200000000000003,1.0
2467,0.0,0.0,0.0,0.0,0.0,0.0,76.5,1.0
2468,0.0,0.0,0.0,0.0,0.0,0.0,21.05,1.0
2469,0.0,0.0,0.0,0.0,0.0,0.0,16.23,1.0
2470,0.0,0.0,0.0,0.0,0.0,0.0,47.6,1.0
2471,0.0,0.0,0.0,0.0,0.0,0.0,33.01,1.0
2472,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0
2473,0.0,0.0,0.0,0.0,0.0,0.0,25.99,1.0
2474,0.0,0.0,0.0,0.0,0.0,0.0,23.4,1.0
2475,0.0,0.0,0.0,0.0,0.0,0.0,71.7,1.0
2476,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0
2477,0.0,0.0,0.0,0.0,0.0,0.0,46.46,1.0
2478,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1.0
2479,0.0,0.0,0.0,0.0,0.0,0.0,14.33,2.0
2480,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,1.0
2481,0.0,0.0,0.0,0.0,0.0,0.0,63.9,1.0
2482,0.0,0.0,0.0,0.0,0.0,0.0,54.89,1.0
2483,0.0,0.0,0.0,0.0,0.0,0.0,78.9,1.0
2484,0.0,0.0,0.0,0.0,0.0,0.0,7.74,1.0
2485,0.0,0.0,0.0,0.0,0.0,0.0,64.25,1.0
2486,0.0,0.0,0.0,0.0,0.0,0.0,64.97,1.0
2487,0.0,0.0,0.0,0.0,0.0,0.0,13.7,1.0
2488,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1.0
2489,0.0,0.0,0.0,0.0,0.0,0.0,65.63,1.0
2490,0.0,0.0,0.0,0.0,0.0,0.0,58.3,1.0
2491,0.0,0.0,0.0,0.0,0.0,0.0,41.27,1.0
2492,0.0,0.0,0.0,0.0,0.0,0.0,94.36,1.0
2493,0.0,0.0,0.0,0.0,0.0,0.0,80.14,1.0
2494,0.0,0.0,0.0,0.0,0.0,0.0,34.81,1.0
2495,0.0,0.0,0.0,0.0,0.0,0.0,24.700000000000003,1.0
2496,0.0,0.0,0.0,0.0,0.0,0.0,39.47,1.0
2497,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.0
2498,0.0,0.0,0.0,0.0,0.0,0.0,67.5,1.0
2499,0.0,0.0,0.0,0.0,0.0,0.0,68.34,1.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,123.69999999999999,1.0
2501,0.0,0.0,0.0,0.0,0.0,0.0,17.3,1.0
2502,0.0,0.0,0.0,0.0,0.0,0.0,86.61,2.0
2503,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.0
2504,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1.0
2505,0.0,0.0,0.0,0.0,0.0,0.0,6.33,1.0
2506,0.0,0.0,0.0,0.0,0.0,0.0,30.8,1.0
2507,0.0,0.0,0.0,0.0,0.0,0.0,253.32000000000002,1.0
2508,0.0,0.0,0.0,0.0,0.0,0.0,197.07000000000002,5.0
2509,0.0,0.0,0.0,0.0,0.0,0.0,46.66,1.0
2510,0.0,0.0,0.0,0.0,0.0,0.0,11.05,1.0
2511,0.0,0.0,0.0,0.0,0.0,0.0,36.04,1.0
2512,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2513,0.0,0.0,0.0,0.0,0.0,0.0,120.80000000000001,1.0
2514,0.0,0.0,0.0,0.0,0.0,0.0,9.81,1.0
2515,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
2516,0.0,0.0,0.0,0.0,0.0,0.0,289.61,1.0
2517,0.0,0.0,0.0,0.0,0.0,0.0,24.35,1.0
2518,0.0,0.0,0.0,0.0,0.0,0.0,44.46,1.0
2519,0.0,0.0,0.0,0.0,0.0,0.0,45.35,1.0
2520,0.0,0.0,0.0,0.0,0.0,0.0,46.120000000000005,1.0
2521,0.0,0.0,0.0,0.0,0.0,0.0,12.17,1.0
2522,0.0,0.0,0.0,0.0,0.0,0.0,370.2,1.0
2523,0.0,0.0,0.0,0.0,0.0,0.0,23.169999999999998,1.0
2524,0.0,0.0,0.0,0.0,0.0,0.0,45.83,1.0
2525,0.0,0.0,0.0,0.0,0.0,0.0,22.9,1.0
2526,0.0,0.0,0.0,0.0,0.0,0.0,63.31,2.0
2527,0.0,0.0,0.0,0.0,0.0,0.0,53.050000000000004,1.0
2528,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.0
2529,0.0,0.0,0.0,0.0,0.0,0.0,55.7,1.0
2530,0.0,0.0,0.0,0.0,0.0,0.0,25.94,1.0
2531,0.0,0.0,0.0,0.0,0.0,0.0,45.99999999999999,1.0
2532,0.0,0.0,0.0,0.0,0.0,0.0,42.800000000000004,1.0
2533,0.0,0.0,0.0,0.0,0.0,0.0,402.0,1.0
2534,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1.0
2535,0.0,0.0,0.0,0.0,0.0,0.0,57.49999999999999,1.0
2536,0.0,0.0,0.0,0.0,0.0,0.0,19.8,1.0
2537,0.0,0.0,0.0,0.0,0.0,0.0,26.990000000000002,2.0
2538,0.0,0.0,0.0,0.0,0.0,0.0,74.19999999999999,1.0
2539,0.0,0.0,0.0,0.0,0.0,0.0,41.83,1.0
2540,0.0,0.0,0.0,0.0,0.0,0.0,37.870000000000005,1.0
2541,0.0,0.0,0.0,0.0,0.0,0.0,17.84,1.0
2542,0.0,0.0,0.0,0.0,0.0,0.0,49.09,1.0
2543,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0
2544,0.0,0.0,0.0,0.0,0.0,0.0,86.9,1.0
2545,0.0,0.0,0.0,0.0,0.0,0.0,77.6,1.0
2546,0.0,0.0,0.0,0.0,0.0,0.0,71.47,1.0
2547,0.0,0.0,0.0,0.0,0.0,0.0,33.47,1.0
2548,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1.0
2549,0.0,0.0,0.0,0.0,0.0,0.0,108.80000000000001,1.0
2550,0.0,0.0,0.0,0.0,0.0,0.0,281.49999999999994,1.0
2551,0.0,0.0,0.0,0.0,0.0,0.0,71.84,1.0
2552,0.0,0.0,0.0,0.0,0.0,0.0,65.5,1.0
2553,0.0,0.0,0.0,0.0,0.0,0.0,263.20000000000005,1.0
2554,0.0,0.0,0.0,0.0,0.0,0.0,53.9,1.0
2555,0.0,0.0,0.0,0.0,0.0,0.0,62.6,1.0
2556,0.0,0.0,0.0,0.0,0.0,0.0,43.209999999999994,1.0
2557,0.0,0.0,0.0,0.0,0.0,0.0,79.33,1.0
2558,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0
2559,0.0,0.0,0.0,0.0,0.0,0.0,23.44,1.0
2560,0.0,0.0,0.0,0.0,0.0,0.0,104.49,3.0
2561,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0
2562,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0
2563,0.0,0.0,0.0,0.0,0.0,0.0,17.3,1.0
2564,0.0,0.0,0.0,0.0,0.0,0.0,36.39,1.0
2565,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0
2566,0.0,0.0,0.0,0.0,0.0,0.0,46.720000000000006,1.0
2567,0.0,0.0,0.0,0.0,0.0,0.0,82.25,2.0
2568,0.0,0.0,0.0,0.0,0.0,0.0,12.32,1.0
2569,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.0
2570,0.0,0.0,0.0,0.0,0.0,0.0,55.5,1.0
2571,0.0,0.0,0.0,0.0,0.0,0.0,89.7,1.0
2572,0.0,0.0,0.0,0.0,0.0,0.0,19.36,1.0
2573,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.0
2574,0.0,0.0,0.0,0.0,0.0,0.0,19.270000000000003,1.0
2575,0.0,0.0,0.0,0.0,0.0,0.0,37.3,1.0
2576,0.0,0.0,0.0,0.0,0.0,0.0,51.1,1.0
2577,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0
2578,0.0,0.0,0.0,0.0,0.0,0.0,4.77,1.0
2579,0.0,0.0,0.0,0.0,0.0,0.0,7.12,1.0
2580,0.0,0.0,0.0,0.0,0.0,0.0,57.2,1.0
2581,0.0,0.0,0.0,0.0,0.0,0.0,80.85000000000001,1.0
2582,0.0,0.0,0.0,0.0,0.0,0.0,163.20000000000002,1.0
2583,0.0,0.0,0.0,0.0,0.0,0.0,66.76,1.0
2584,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.0
2585,0.0,0.0,0.0,0.0,0.0,0.0,43.47,1.0
2586,0.0,0.0,0.0,0.0,0.0,0.0,119.2,1.0
2587,0.0,0.0,0.0,0.0,0.0,0.0,47.85,1.0
2588,0.0,0.0,0.0,0.0,0.0,0.0,49.099999999999994,1.0
2589,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.0
2590,0.0,0.0,0.0,0.0,0.0,0.0,110.64,1.0
2591,0.0,0.0,0.0,0.0,0.0,0.0,30.8,1.0
2592,0.0,0.0,0.0,0.0,0.0,0.0,26.049999999999997,1.0
2593,0.0,0.0,0.0,0.0,0.0,0.0,45.109999999999985,1.0
2594,0.0,0.0,0.0,0.0,0.0,0.0,53.64,1.0
2595,0.0,0.0,0.0,0.0,0.0,0.0,52.5,1.0
2596,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.0
2597,0.0,0.0,0.0,0.0,0.0,0.0,19.8,2.0
2598,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1.0
2599,0.0,0.0,0.0,0.0,0.0,0.0,57.02,1.0
2600,0.0,0.0,0.0,0.0,0.0,0.0,50.9,1.0
2601,0.0,0.0,0.0,0.0,0.0,0.0,37.8,1.0
2602,0.0,0.0,0.0,0.0,0.0,0.0,79.49999999999999,1.0
2603,0.0,0.0,0.0,0.0,0.0,0.0,96.20000000000002,1.0
2604,0.0,0.0,0.0,0.0,0.0,0.0,109.4,1.0
2605,0.0,0.0,0.0,0.0,0.0,0.0,76.99000000000001,1.0
2606,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0
2607,0.0,0.0,0.0,0.0,0.0,0.0,25.169999999999998,1.0
2608,0.0,0.0,0.0,0.0,0.0,0.0,59.88,1.0
2609,0.0,0.0,0.0,0.0,0.0,0.0,30.799999999999997,1.0
2610,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1.0
2611,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
